#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BayesianSkyline.t:hcv" spec="beast.evolution.tree.coalescent.BayesianSkyline">
#            <parameter dimension="4" id="bPopSizes.t:hcv" lower="0.0" name="popSizes" upper="380000.0">380.0</parameter>
#            <groupSizes dimension="4" id="bGroupSizes.t:hcv" spec="beast.core.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BSPTreeIntervals.t:hcv" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:hcv">
#                    <taxonset id="TaxonSet.hcv" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <distribution id="MarkovChainedPopSizes.t:hcv" jeffreys="true" parameter="@bPopSizes.t:hcv" spec="beast.math.distributions.MarkovChainDistribution"/>
#        <prior id="GammaShapePrior.s:hcv" name="distribution">
#            <parameter id="gammaShape.s:hcv" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="RateACPrior.s:hcv" name="distribution">
#            <parameter id="rateAC.s:hcv" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateAGPrior.s:hcv" name="distribution">
#            <parameter id="rateAG.s:hcv" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta">20.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateATPrior.s:hcv" name="distribution">
#            <parameter id="rateAT.s:hcv" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="beta">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateCGPrior.s:hcv" name="distribution">
#            <parameter id="rateCG.s:hcv" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.3" name="distr">
#                <parameter estimate="false" id="RealParameter.7" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.8" name="beta">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateGTPrior.s:hcv" name="distribution">
#            <parameter id="rateGT.s:hcv" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.5" name="distr">
#                <parameter estimate="false" id="RealParameter.11" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.12" name="beta">10.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@hcv" id="treeLikelihood.hcv" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:hcv">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:hcv" shape="@gammaShape.s:hcv" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:hcv" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:hcv" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="gtr.s:hcv" rateAC="@rateAC.s:hcv" rateAG="@rateAG.s:hcv" rateAT="@rateAT.s:hcv" rateCG="@rateCG.s:hcv" rateGT="@rateGT.s:hcv" spec="beast.evolution.substitutionmodel.GTR">
#                    <parameter estimate="false" id="rateCT.s:hcv" lower="0.0" name="rateCT">1.0</parameter>
#                    <frequencies id="estimatedFreqs.s:hcv" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:hcv" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:hcv" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:hcv" name="clock.rate">7.9E-4</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	rateAC	rateAG	rateAT	rateCG	rateGT	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	gammaShape
7264000	-6663.212258517749	-6170.932426269835	-492.27983224791467	-6170.932426269835	321.43606664703117	0.1826977439258474	0.34136776780040373	0.2159293606090697	0.2600051276646785	0.14966316795118015	0.9890488188806086	0.1295927754256613	0.07388033356002259	0.09505922691880771	-453.19836523881645	4738.872358671967	975.3133878521429	176.76984532018798	409.8611158602128	16	12	26	8	0.30879566858803126
7265000	-6659.086007686111	-6174.8810861635	-484.2049215226108	-6174.8810861635	434.54443544918996	0.19917590871513965	0.32488960301111147	0.2159293606090697	0.2600051276646785	0.14966316795118015	0.9890488188806086	0.1295927754256613	0.07799388981099403	0.09505922691880771	-445.4001505748562	5963.376717908545	667.315234576194	115.78013994241292	281.88534904562766	17	8	31	6	0.30879566858803126
7266000	-6652.457607042083	-6167.964886256018	-484.4927207860643	-6167.964886256018	431.78065059672934	0.1836028544880819	0.33770454699066305	0.22632443054189488	0.2523681679793604	0.106341142170824	0.9283505261617722	0.12465866231504759	0.09437721998328212	0.08120258736173012	-444.25757087680637	3263.107133257047	6132.445797329278	265.5970496691334	188.2831090663894	2	7	28	25	0.3830770725362229
7267000	-6658.4348927991305	-6171.1894906034095	-487.24540219572145	-6171.1894906034095	442.6243845353281	0.1836028544880819	0.33770454699066305	0.22632443054189488	0.2523681679793604	0.106341142170824	0.7810923838080804	0.12465866231504759	0.09437721998328212	0.08120258736173012	-447.466923374576	7372.464565623094	2201.9644833744555	279.2441058353578	353.19287436071755	11	2	32	17	0.3830770725362229
7268000	-6681.995685609153	-6174.525451123059	-507.4702344860947	-6174.525451123059	490.21730467338926	0.1836028544880819	0.33770454699066305	0.22632443054189488	0.2523681679793604	0.106341142170824	0.7810923838080804	0.12465866231504759	0.04469845363168183	0.08120258736173012	-464.89587449229833	15097.696495418617	11509.062754140494	407.22354649667545	382.3094837456889	6	5	44	7	0.3830770725362229
7269000	-6656.191577708171	-6165.975798210593	-490.215779497578	-6165.975798210593	368.7282753591903	0.17288776923831695	0.3511777424879342	0.2159293606090697	0.2600051276646785	0.14966316795118015	0.9890488188806086	0.11101499774438443	0.10315298203469112	0.09478983324248769	-446.06116602105055	10963.150231765165	7471.958904794646	152.3633877764194	497.0470918179589	2	14	38	8	0.3899370607943994
7270000	-6652.519220426946	-6168.391067684142	-484.12815274280376	-6168.391067684142	405.43670434051575	0.1836028544880819	0.33770454699066305	0.232040947894586	0.24665165062666927	0.106341142170824	0.7810923838080804	0.12465866231504759	0.07525506333596407	0.07955634447920129	-439.54082154426584	5221.455169255961	13514.38633134286	223.47469136298648	722.2626386469195	3	8	47	4	0.3804587701404717
7271000	-6660.140888444805	-6172.03605740427	-488.1048310405353	-6172.03605740427	405.63802654652136	0.1836028544880819	0.33770454699066305	0.232040947894586	0.24665165062666927	0.106341142170824	0.7810923838080804	0.12465866231504759	0.07525506333596407	0.07955634447920129	-444.42950696074655	2064.7078675050507	9440.990379216057	348.9269437154428	727.1382634631674	1	9	48	4	0.3804587701404717
7272000	-6660.271553972061	-6181.290964153693	-478.9805898183689	-6181.290964153693	447.0121580932617	0.1836028544880819	0.33770454699066305	0.232040947894586	0.24665165062666927	0.106341142170824	0.7138483068971005	0.12465866231504759	0.07525506333596407	0.07955634447920129	-436.1753639609781	6196.578136864773	19550.96930485557	253.82202705501928	34.613384745490286	4	6	51	1	0.3804587701404717
7273000	-6662.83686249148	-6177.810607832598	-485.02625465888235	-6177.810607832598	399.432215198623	0.1836028544880819	0.33770454699066305	0.23868381167209235	0.24000878684916294	0.106341142170824	0.7138483068971005	0.12465866231504759	0.07525506333596407	0.10490362355549157	-442.05309256098866	28811.238603634603	10268.23099326395	248.5056789857578	103.90807144254856	1	11	48	2	0.3804587701404717
7274000	-6659.880341669408	-6170.847978488012	-489.0323631813963	-6170.847978488012	436.58698898480355	0.1836028544880819	0.33770454699066305	0.23868381167209235	0.24000878684916294	0.106341142170824	0.7138483068971005	0.12465866231504759	0.07525506333596407	0.10490362355549157	-445.72909973827706	14966.23158289084	20211.628986395364	263.4744964714131	89.46462350095054	7	5	49	1	0.3804587701404717
7275000	-6637.884480953044	-6157.390403068497	-480.49407788454704	-6157.390403068497	382.57004323788726	0.17288776923831695	0.33635362511518924	0.23075347798181467	0.2600051276646785	0.14966316795118015	0.9346574460849965	0.09640327437844269	0.044738952529405435	0.10242160499447216	-440.08852833319617	6403.264646817642	4480.170319718238	147.86228046004976	298.36609757522	13	2	43	4	0.3885722982027687
7276000	-6643.297429157987	-6159.282296618979	-484.0151325390079	-6159.282296618979	419.85275725491664	0.1836028544880819	0.33770454699066305	0.23868381167209235	0.24000878684916294	0.09560219142484334	0.7692798602533093	0.12465866231504759	0.07525506333596407	0.10490362355549157	-442.2565538145465	3406.636048567502	7168.834506223059	230.53296298186524	500.11354785354496	4	7	47	4	0.39154904347492164
7277000	-6642.915830622864	-6151.812090056671	-491.1037405661925	-6151.812090056671	417.6971963477022	0.17288776923831695	0.33635362511518924	0.23075347798181467	0.2600051276646785	0.11354122786505265	0.9346574460849965	0.09640327437844269	0.044738952529405435	0.10242160499447216	-450.55268752973683	9258.19034545264	3202.3293827263883	175.25647076989378	388.7212844821281	10	9	39	4	0.36041536753879283
7278000	-6642.403860264402	-6153.351880056087	-489.0519802083152	-6153.351880056087	490.280686556984	0.17288776923831695	0.33635362511518924	0.23075347798181467	0.2600051276646785	0.11786739091564528	0.9346574460849965	0.09640327437844269	0.044738952529405435	0.10242160499447216	-451.71747170184153	5364.35751101586	863.3281742608207	259.0279955128641	237.47081884135474	14	4	30	14	0.36041536753879283
7279000	-6630.120069492483	-6160.00753560979	-470.11253388269336	-6160.00753560979	462.01597755294955	0.1836028544880819	0.33770454699066305	0.2281311571607696	0.2505614413604857	0.07604539384464833	0.678685872999191	0.12465866231504759	0.05370882715245373	0.0787677507308479	-433.31136480901915	8148.745521252528	157.98203931874582	175.97739732434803	263.6876487387158	10	4	41	7	0.38947488015845155
7280000	-6646.204507445457	-6176.445782200306	-469.75872524515086	-6176.445782200306	423.7585111651497	0.1836028544880819	0.33770454699066305	0.23477080909222256	0.24392178942903273	0.07604539384464833	0.678685872999191	0.12465866231504759	0.05370882715245373	0.0787677507308479	-433.4377501543218	9579.911162988245	211.48025055960792	240.3282881380876	15.891456135920743	10	18	32	2	0.38947488015845155
7281000	-6644.1082596241795	-6166.449682749549	-477.65857687463074	-6166.449682749549	473.7225512092413	0.1836028544880819	0.33770454699066305	0.23477080909222256	0.24392178942903273	0.07604539384464833	0.8713574773903481	0.12279575205806702	0.05370882715245373	0.0787677507308479	-438.0747537313573	9305.465864302607	543.1445684997499	174.96632983325742	578.8126440771429	10	17	30	5	0.38804950071856936
7282000	-6648.26937325509	-6170.252608685313	-478.0167645697766	-6170.252608685313	416.6801579171885	0.1836028544880819	0.33770454699066305	0.23477080909222256	0.24392178942903273	0.1066016907652763	0.8713574773903481	0.12279575205806702	0.05370882715245373	0.0787677507308479	-436.07595351582773	15584.238481326642	260.411792271963	122.30611734372715	647.8776037744489	10	22	24	6	0.38804950071856936
7283000	-6643.3664702824735	-6168.017466119987	-475.3490041624868	-6168.017466119987	431.23780804634526	0.1836028544880819	0.33770454699066305	0.23477080909222256	0.24392178942903273	0.11365017347660618	0.8713574773903481	0.12279575205806702	0.05370882715245373	0.0787677507308479	-437.4332728295047	9029.267085591182	253.4408209500591	117.0415983954737	277.36236488903893	11	25	21	5	0.38804950071856936
7284000	-6649.960529837817	-6168.506068414044	-481.4544614237733	-6168.506068414044	436.22110662341265	0.1836028544880819	0.33770454699066305	0.23477080909222256	0.24392178942903273	0.11365017347660618	0.8713574773903481	0.12279575205806702	0.05370882715245373	0.0787677507308479	-442.19080585105166	11826.925933129443	333.68364099011603	89.77400249458096	305.27235469442974	11	36	8	7	0.34827762113071287
7285000	-6630.926412091712	-6158.1265135134645	-472.7998985782478	-6158.1265135134645	584.0323222261885	0.1752046171704486	0.3617215788069236	0.20350137983368094	0.25957242418894616	0.1002445848897662	0.941158152207934	0.12179343461065736	0.05590130189541232	0.12292537498624236	-427.73807545338565	15330.576324515214	4264.369196808099	115.87880798655677	632.0602902024131	13	2	42	5	0.3485790727703972
7286000	-6648.567896462414	-6169.266603998577	-479.3012924638368	-6169.266603998577	475.666455943784	0.1836028544880819	0.33770454699066305	0.22044228986597283	0.2582503086552825	0.11365017347660618	0.8713574773903481	0.12433942503988814	0.05370882715245373	0.0787677507308479	-442.1327203308108	8119.452770602428	176.1472038162881	138.10421169440062	241.02937092130375	11	40	3	8	0.34827762113071287
7287000	-6651.8334874266975	-6164.374835658518	-487.45865176817944	-6164.374835658518	442.59866813047176	0.1836028544880819	0.33770454699066305	0.22044228986597283	0.2582503086552825	0.11365017347660618	0.8713574773903481	0.12433942503988814	0.05370882715245373	0.0787677507308479	-448.64108665785363	5379.661361342098	145.7980728013463	156.67102586097303	624.262232880489	12	28	17	5	0.34827762113071287
7288000	-6658.886394263634	-6162.372615495526	-496.5137787681083	-6162.372615495526	478.8578098783142	0.1836028544880819	0.33770454699066305	0.22044228986597283	0.2582503086552825	0.11365017347660618	0.9497043083133035	0.14984557812327584	0.05370882715245373	0.12217846703634644	-455.55989486432753	11187.608340480998	260.5864233112849	487.5449045355621	675.809715095263	13	30	14	5	0.42321919834356203
7289000	-6652.365570788191	-6158.597265832018	-493.76830495617315	-6158.597265832018	430.77354290014034	0.1836028544880819	0.33770454699066305	0.22044228986597283	0.2582503086552825	0.11365017347660618	0.8403124987594156	0.14984557812327584	0.05370882715245373	0.12217846703634644	-455.8090270820559	9352.784530275067	318.3078227497643	149.66907209950386	185.95130431127038	14	25	10	13	0.42321919834356203
7290000	-6657.386876010668	-6172.038027571274	-485.34884843939363	-6172.038027571274	356.5740382505422	0.1836028544880819	0.33770454699066305	0.22044228986597283	0.2582503086552825	0.11365017347660618	0.9504016208217809	0.14984557812327584	0.05370882715245373	0.12217846703634644	-448.593007308864	4812.975487985863	254.0856475348883	317.51586739373505	4.5912529569739915	14	26	20	2	0.32904567318633005
7291000	-6653.139313299619	-6166.687920245998	-486.45139305362164	-6166.687920245998	356.3745269864683	0.1836028544880819	0.33770454699066305	0.22044228986597283	0.2582503086552825	0.11365017347660618	0.9504016208217809	0.14984557812327584	0.05488092134788703	0.12217846703634644	-448.97655255181803	6277.66582271972	358.84527169105036	338.72357947611494	24.70490447527137	13	18	29	2	0.32904567318633005
7292000	-6637.322007607522	-6164.478499974498	-472.8435076330239	-6164.478499974498	337.89670464291487	0.20733677818210408	0.3121506377992617	0.20886568962920313	0.2716468943894304	0.12210825096472411	0.941158152207934	0.12053113036683996	0.09615295132640227	0.09221817806725907	-433.83804029811273	16490.121822404948	203.84823438269322	152.359861800008	168.63901012585015	12	27	13	10	0.3838416427124611
7293000	-6640.897794012244	-6162.102649053788	-478.7951449584559	-6162.102649053788	406.82341983727275	0.1836028544880819	0.3242904297052473	0.22044228986597283	0.27166442594069823	0.11365017347660618	0.8527909010809295	0.15558181324850942	0.05488092134788703	0.12217846703634644	-440.5852002958648	6627.38247201748	264.5704153471814	280.48529248707274	326.94708279324857	13	22	21	6	0.32904567318633005
7294000	-6640.281615834382	-6165.812959004836	-474.46865682954626	-6165.812959004836	329.9752472180537	0.20733677818210408	0.3121506377992617	0.20886568962920313	0.2716468943894304	0.12210825096472411	0.7829214692912091	0.1055945688396989	0.09615295132640227	0.08964787956328056	-435.4631770810475	7508.768106360581	165.0238259973991	188.45612330585874	492.20821002560865	14	23	19	6	0.3838416427124611
7295000	-6644.138699271117	-6157.920661649102	-486.2180376220151	-6157.920661649102	358.26375001171846	0.1836028544880819	0.3242904297052473	0.22044228986597283	0.27166442594069823	0.11055056783553194	0.8527909010809295	0.15558181324850942	0.053245218252143324	0.12217846703634644	-447.3979230378024	5982.159870163504	2217.4433745532538	220.56396663925938	172.1333312471509	10	7	17	28	0.32904567318633005
7296000	-6642.1413677295195	-6171.184001527033	-470.9573662024868	-6171.184001527033	434.49678392106875	0.20733677818210408	0.3121506377992617	0.20886568962920313	0.2716468943894304	0.14476835670804225	1.0170801858036398	0.1055945688396989	0.09615295132640227	0.10990060580734512	-433.48859528734727	4954.913000702455	197.09007929151397	136.76119432972186	262.65293277731513	13	24	18	7	0.3233430439134677
7297000	-6667.520523446734	-6172.59777461534	-494.922748831394	-6172.59777461534	350.55336474140927	0.1777799418104112	0.33011334238291795	0.22044228986597283	0.27166442594069823	0.11055056783553194	0.8527909010809295	0.15627169530897098	0.04163764980001981	0.12217846703634644	-456.5724575334268	6018.237637654987	786.6309960028265	415.1367602919641	308.62407315854824	14	1	2	45	0.33031598136669976
7298000	-6684.520395783644	-6172.871660541808	-511.6487352418366	-6172.871660541808	420.74711419640823	0.20910103389533136	0.33011334238291795	0.18912119778105269	0.27166442594069823	0.11055056783553194	0.8527909010809295	0.11821892144570939	0.08446395852935125	0.12217846703634644	-468.4611091928354	7450.323613169891	9977.870169551048	1206.3266172586318	378.39150784023815	7	4	10	41	0.35435499095443335
7299000	-6671.159053745026	-6174.299818582592	-496.8592351624339	-6174.299818582592	343.5020122282406	0.20910103389533136	0.33011334238291795	0.18912119778105269	0.27166442594069823	0.11055056783553194	0.8527909010809295	0.11821892144570939	0.04015648555091774	0.13082831093770406	-454.9937788469366	5011.937552072023	9907.063469874394	665.0347859248046	298.11491707066114	5	6	8	43	0.35435499095443335
7300000	-6667.703738902776	-6176.88651075318	-490.8172281495965	-6176.88651075318	349.28660535907136	0.20910103389533136	0.33011334238291795	0.18912119778105269	0.27166442594069823	0.11055056783553194	0.8527909010809295	0.09830980918703615	0.04015648555091774	0.13082831093770406	-448.6154693119196	4938.070696780407	9347.30648714727	1623.0161754121314	218.60322484295452	3	5	11	43	0.35435499095443335
7301000	-6668.441461638407	-6165.944011145747	-502.4974504926601	-6165.944011145747	393.23292544928694	0.16611300073976373	0.33011334238291795	0.2321092309366203	0.27166442594069823	0.11055056783553194	0.8527909010809295	0.09830980918703615	0.05990963702147143	0.13082831093770406	-460.070599316031	1863.143561482764	5685.979143444985	3402.0973968024878	342.06032610157257	1	7	10	44	0.35435499095443335
7302000	-6664.820718310404	-6166.6831601097465	-498.1375582006575	-6166.6831601097465	400.83711206645773	0.16611300073976373	0.33011334238291795	0.2321092309366203	0.27166442594069823	0.11055056783553194	0.8527909010809295	0.09830980918703615	0.05990963702147143	0.13082831093770406	-454.54454624457014	4213.253644274308	12005.176327796087	1923.8645206155384	211.75079494318314	6	5	9	42	0.34229045493852583
7303000	-6679.81604475148	-6174.519240704323	-505.29680404715714	-6174.519240704323	388.61317305528456	0.16611300073976373	0.33011334238291795	0.2321092309366203	0.27166442594069823	0.11055056783553194	0.8527909010809295	0.09830980918703615	0.05990963702147143	0.13082831093770406	-460.6968364645539	11560.983353742795	11912.389585704317	3708.084957721609	292.58983333910754	3	6	7	46	0.38114438254977
7304000	-6666.145501042741	-6165.294407309739	-500.8510937330018	-6165.294407309739	489.65034041648795	0.21485683719254	0.33011334238291795	0.18336539448384404	0.27166442594069823	0.11055056783553194	0.8527909010809295	0.10177658832230639	0.05990963702147143	0.13082831093770406	-458.7980814231562	2455.303514019885	7040.099759171855	1700.8799944299915	230.55682066642788	2	10	3	47	0.38114438254977
7305000	-6679.03870720643	-6171.834331976541	-507.20437522988925	-6171.834331976541	437.02273737748146	0.21485683719254	0.33011334238291795	0.19841151586366276	0.25661830456087953	0.11055056783553194	0.8527909010809295	0.10177658832230639	0.07625605189546222	0.09683335070655764	-463.27518924578294	4157.249156112577	8611.583183444014	5505.341218117631	249.16516134193066	4	8	4	46	0.37490890395607573
7306000	-6648.41012818458	-6176.899577033633	-471.510551150946	-6176.899577033633	364.4252718961789	0.20733677818210408	0.3159291474927786	0.20508717993568623	0.2716468943894304	0.13277015536131667	0.7456464647206422	0.1121482415691146	0.07799598004013013	0.12171333600765812	-432.9031108053211	7671.1321430631715	140.60061800665548	150.32861566705841	379.04380496846954	14	33	8	7	0.3127273705224147
7307000	-6671.063363860886	-6172.228797337667	-498.8345665232193	-6172.228797337667	525.1627062834101	0.21485683719254	0.33011334238291795	0.19841151586366276	0.25661830456087953	0.11055056783553194	0.8087044685491667	0.10177658832230639	0.08063227820940103	0.09683335070655764	-455.98944654189177	10092.575264141627	8736.006280108406	89.90239153510781	280.6540624905474	11	4	1	46	0.37490890395607573
7308000	-6646.709942305852	-6172.972526595124	-473.7374157107274	-6172.972526595124	364.62979062242755	0.20733677818210408	0.3159291474927786	0.20508717993568623	0.2716468943894304	0.13277015536131667	0.9643418842894981	0.1121482415691146	0.07799598004013013	0.12171333600765812	-435.5000513114657	5493.7511355079905	173.47868372058107	43.017180981382666	188.54765802209363	15	40	1	6	0.3425093172839132
7309000	-6662.592510537445	-6171.902630398868	-490.68988013857773	-6171.902630398868	473.89433259824796	0.21485683719254	0.3266317154190362	0.2018931428275445	0.25661830456087953	0.11055056783553194	0.8111635995683351	0.10177658832230639	0.08063227820940103	0.09683335070655764	-448.50032720712096	6042.753258539727	6499.141426639879	2117.081082206867	212.53048344417053	2	9	3	48	0.37490890395607573
7310000	-6649.994915113109	-6163.183259486325	-486.81165562678336	-6163.183259486325	389.52953719790827	0.1916411207713371	0.3266317154190362	0.2251088592487474	0.25661830456087953	0.11055056783553194	0.8111635995683351	0.1461915820467812	0.08063227820940103	0.09683335070655764	-444.7043280062158	4322.349537152398	9663.73483717242	564.4532614097133	210.0573201034323	5	8	4	45	0.37490890395607573
7311000	-6672.090064822797	-6171.64206081429	-500.4480040085075	-6171.64206081429	446.3581894464551	0.1713524043024375	0.3266317154190362	0.2251088592487474	0.2769070210297791	0.13791996305205312	0.8111635995683351	0.1461915820467812	0.0586362418725935	0.09683335070655764	-461.23642293457505	6379.846245664745	1836.4888046192793	302.22666252307243	277.0198395894159	14	2	6	40	0.37490890395607573
7312000	-6674.546244813979	-6177.542820861641	-497.0034239523374	-6177.542820861641	478.1245774923465	0.1713524043024375	0.3266317154190362	0.2251088592487474	0.2769070210297791	0.13791996305205312	0.8111635995683351	0.12606834729109676	0.0586362418725935	0.09683335070655764	-455.42058093844975	8748.11822705368	2405.389323956281	1831.3702145397726	227.44831728326463	12	3	1	46	0.39448836292917305
7313000	-6665.8756720742185	-6175.998338881206	-489.87733319301196	-6175.998338881206	404.73390048054466	0.1740535487954458	0.3221760026390901	0.22492390567978576	0.27884654288567856	0.13791996305205312	0.8111635995683351	0.12606834729109676	0.0586362418725935	0.09683335070655764	-444.6321725194593	13932.924264972251	22574.594485798352	1575.0347534552336	227.44831728326463	11	1	2	48	0.3637528794240066
7314000	-6634.768669571192	-6160.057492828638	-474.71117674255385	-6160.057492828638	474.4466047757856	0.17020779108881312	0.3275533657326015	0.20508717993568623	0.29715166324289843	0.13277015536131667	1.096807004905071	0.1303274645787646	0.07799598004013013	0.09702640873317955	-435.6090190044116	7528.6947624088225	230.98625589244148	300.5140391719025	372.9802132953478	10	41	9	2	0.3810659290857058
7315000	-6660.4103057643515	-6172.786378052727	-487.62392771162496	-6172.786378052727	485.1993711247164	0.1740535487954458	0.3221760026390901	0.22492390567978576	0.27884654288567856	0.13791996305205312	0.8111635995683351	0.11401863016335058	0.0586362418725935	0.09683335070655764	-443.2929098475177	5453.551011089298	16020.691716228379	1690.8188469448073	183.37483491431996	5	4	6	47	0.37699524927446687
7316000	-6654.683918265951	-6178.667464214678	-476.0164540512732	-6178.667464214678	422.83435505951275	0.1740535487954458	0.3221760026390901	0.22492390567978576	0.27884654288567856	0.13791996305205312	0.80115737608605	0.11401863016335058	0.04530028501453033	0.09314184735661571	-437.30124284058354	5599.753820504249	2534.7298842412	442.37937886576356	160.8772501976735	9	4	4	45	0.34974297293112605
7317000	-6675.94133986569	-6174.4302308410215	-501.5111090246683	-6174.4302308410215	438.5762167525014	0.1740535487954458	0.3221760026390901	0.22492390567978576	0.27884654288567856	0.13791996305205312	0.80115737608605	0.11401863016335058	0.04530028501453033	0.09314184735661571	-459.14050540059554	8761.706375979755	6088.754650235952	2439.6791028932107	174.37087264427802	9	6	4	43	0.34974297293112605
7318000	-6679.184290721279	-6171.599135829684	-507.58515489159436	-6171.599135829684	537.3630256260503	0.1740535487954458	0.3221760026390901	0.22492390567978576	0.27884654288567856	0.13791996305205312	0.80115737608605	0.11401863016335058	0.04560340018463349	0.09314184735661571	-466.27991138079955	7504.617872380076	2978.371392984008	2199.4743272179353	194.57917576180023	11	6	1	44	0.34974297293112605
7319000	-6664.4499958351125	-6165.63485613355	-498.8151397015624	-6165.63485613355	448.7249997465268	0.1740535487954458	0.3221760026390901	0.22492390567978576	0.27884654288567856	0.11786214540880803	0.80115737608605	0.11401863016335058	0.04560340018463349	0.09314184735661571	-457.52617869137526	8649.326816521041	6223.42472391478	1052.6333719411498	196.03159779312017	10	2	9	41	0.34974297293112605
7320000	-6663.90177466767	-6160.538418586608	-503.3633560810619	-6160.538418586608	480.97909928420177	0.1740535487954458	0.3109763512253607	0.24073191028940602	0.27423818968978764	0.11786214540880803	0.80115737608605	0.11401863016335058	0.04560340018463349	0.09314184735661571	-464.0221644098599	8240.719554465244	1896.565923063776	526.2346167508697	314.6259401168462	11	9	4	38	0.34974297293112605
7321000	-6655.911796302344	-6158.045479443569	-497.8663168587746	-6158.045479443569	426.14248152497265	0.1740535487954458	0.32275568508578273	0.22895257642898398	0.27423818968978764	0.11786214540880803	0.667481332492454	0.12253498758245557	0.04560340018463349	0.09314184735661571	-458.0603699480388	13075.35093384609	2168.0209953503095	406.1314854198539	215.22826032504005	7	9	2	44	0.34974297293112605
7322000	-6663.937458325287	-6170.570615354415	-493.36684297087123	-6170.570615354415	467.8487235578574	0.1740535487954458	0.32275568508578273	0.22895257642898398	0.27423818968978764	0.11786214540880803	0.7748336345999738	0.12253498758245557	0.04560340018463349	0.09314184735661571	-455.3447674830035	6022.235667086251	934.9177634049174	140.73200771357511	290.99784742120147	15	5	12	30	0.3798630235996411
7323000	-6661.363431979934	-6166.693770763149	-494.66966121678485	-6166.693770763149	418.0232241313873	0.1740535487954458	0.32275568508578273	0.23069970022754935	0.2724910658912223	0.11786214540880803	0.7748336345999738	0.12253498758245557	0.04560340018463349	0.09529423880203834	-454.9658650952064	8180.786139479076	3174.640541161828	388.2706727910467	261.29039104934986	13	2	14	33	0.3798630235996411
7324000	-6669.198833907554	-6167.770536001586	-501.4282979059682	-6167.770536001586	471.72532016246794	0.1740535487954458	0.32275568508578273	0.23069970022754935	0.2724910658912223	0.11786214540880803	0.7748336345999738	0.12253498758245557	0.05813957411073337	0.06816352168024925	-462.20103854444426	6398.048554551726	1275.4059218188918	1070.330574107604	157.10494235239742	12	6	9	35	0.3798630235996411
